id,Age,Birth_Country,Date_of_Birth,Function,Gender,Height_m,Place_of_birth,Residence_Country,name,events,Place_of_residence
0,27,United States,6 Jun 1997,Athlete,Female,1.78,"TOBYHANNA, PA",United States,BENITEZ Jacqueline,"             Discipline                Event  Rank  Medal
0  BasketballBasketball  WomenPURPuerto Rico    10    NaN","FAYETTEVILLE, NC"
0,23,Spain,10 Jan 2001,Athlete,Male,2.11,LAS PALMAS,,ALDAMA Santi,"             Discipline        Event  Rank  Medal
0  BasketballBasketball  MenESPSpain    10    NaN",
0,29,Spain,8 Nov 1994,Athlete,Male,1.85,SAN SEBASTIAN,Spain,BRIZUELA Dario,"             Discipline        Event  Rank  Medal
0  BasketballBasketball  MenESPSpain    10    NaN",
0,31,South Sudan,1 Mar 1993,Athlete,Male,2.05,BOR,,DENG Majok,"             Discipline              Event  Rank  Medal
0  BasketballBasketball  MenSSDSouth Sudan     9    NaN",
0,25,New Zealand,13 Aug 1999,Athlete,Female,1.93,WELLINGTON,Australia,MAGBEGOR Ezi,"             Discipline              Event  Rank         Medal
0  BasketballBasketball  WomenAUSAustralia     3  Bronze Medal","MELBOURNE, VIC"
0,25,,23 Feb 1999,Athlete,Female,1.86,,,DJORDJEVIC Mina,"             Discipline           Event  Rank  Medal
0  BasketballBasketball  WomenSRBSerbia     6    NaN",
0,27,Spain,19 May 1997,Athlete,Male,2.01,GETXO,Spain,LOPEZ-AROSTEGUI Xabi,"             Discipline        Event  Rank  Medal
0  BasketballBasketball  MenESPSpain    10    NaN",
0,24,China,29 May 2000,Athlete,Female,1.70,YANTAI,China,LI Yuan,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenCHNChina     9    NaN",
0,29,United States,20 Jun 1995,Athlete,Female,1.65,"COLOMBUS, OH",,PETERSON Alexis,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenGERGermany     7    NaN",
0,25,Brazil,2 Jul 1999,Athlete,Male,1.96,CACHOEIRO DE ITAPEMIRIM,,LOUZADA Didi,"             Discipline         Event  Rank  Medal
0  BasketballBasketball  MenBRABrazil     7    NaN",
0,22,,6 Mar 2002,Athlete,Female,1.80,,China,YANG Shuyu,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenCHNChina     9    NaN",GUANGZHOU
0,27,Greece,3 Jul 1997,Athlete,Male,2.17,MEGARA,,PAPAGIANNIS Georgios,"             Discipline         Event  Rank  Medal
0  BasketballBasketball  MenGREGreece     8    NaN",
0,35,Japan,23 Aug 1989,Athlete,Female,1.85,TOYOHASHI,Japan,TAKADA Maki,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenJPNJapan    12    NaN",KARIYA
0,39,Spain,4 Apr 1985,Athlete,Male,1.96,PALMA DE MALLORCA,Spain,FERNANDEZ Rudy,"             Discipline        Event  Rank  Medal
0  BasketballBasketball  MenESPSpain    10    NaN",MADRID
0,28,Australia,3 Jan 1996,Athlete,Female,1.80,"LOGANHOLME, QLD",,WALLACE Kristy,"             Discipline              Event  Rank         Medal
0  BasketballBasketball  WomenAUSAustralia     3  Bronze Medal",
0,22,France,5 Aug 2002,Athlete,Male,1.84,BOURG-LE-REINE,France,STRAZEL Matthew,"             Discipline         Event  Rank         Medal
0  BasketballBasketball  MenFRAFrance     2  Silver Medal",
0,34,United States,26 Aug 1990,Athlete,Male,1.96,"ROCKFORD, IL",,BROWN Lorenzo,"             Discipline        Event  Rank  Medal
0  BasketballBasketball  MenESPSpain    10    NaN",
0,25,Greece,2 Jan 1999,Athlete,Male,2.00,HERAKLION,Greece,KALAITZAKIS Panagiotis,"             Discipline         Event  Rank  Medal
0  BasketballBasketball  MenGREGreece     8    NaN",
0,27,Belgium,13 Nov 1996,Athlete,Female,1.93,BRUGES,Belgium,LINSKENS Kyara,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenBELBelgium     4    NaN",BREDENE
0,27,Spain,14 Jan 1997,Athlete,Female,1.86,MADRID,Spain,CONDE Maria,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenESPSpain     5    NaN",MADRID
0,29,,23 Oct 1995,Athlete,Female,1.85,,,HARTMANN Alina,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenGERGermany     7    NaN",
0,41,Brazil,25 May 1983,Athlete,Male,1.90,,,HUERTAS Marcelinho,"             Discipline         Event  Rank  Medal
0  BasketballBasketball  MenBRABrazil     7    NaN",
0,29,Spain,28 May 1995,Athlete,Female,1.72,"AG?IMES, CANARY ISLANDS",Spain,ROMERO Leticia,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenESPSpain     5    NaN",
0,31,Belgium,10 Feb 1993,Athlete,Female,1.68,OSTEND,,VANLOO Julie,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenBELBelgium     4    NaN",
0,30,Puerto Rico,29 Oct 1993,Athlete,Female,1.70,,Puerto Rico,MELENDEZ Tayra,"             Discipline                Event  Rank  Medal
0  BasketballBasketball  WomenPURPuerto Rico    10    NaN",
0,30,Belgium,1 Aug 1994,Athlete,Female,1.82,ANTWERP,Belgium,DELAERE Antonia,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenBELBelgium     4    NaN",ANTWERP
0,27,United States,26 Mar 1997,Athlete,Female,1.83,"NEW JERSEY, NJ",United States,ENABOSI Nicole,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenNGRNigeria     8    NaN","GAITHERSBURG, MD"
0,23,Japan,29 Nov 2000,Athlete,Female,1.75,SAPPORO,Japan,TODO Nanako,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenJPNJapan    12    NaN",
0,32,China,16 Jul 1992,Athlete,Female,1.97,TIANJIN,China,SUN Mengran,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenCHNChina     9    NaN",BEIJING
0,22,Canada,9 Apr 2002,Athlete,Female,1.82,"CALGARY, AB",,EJIM Yvonne,"             Discipline           Event  Rank  Medal
0  BasketballBasketball  WomenCANCanada    11    NaN",
0,23,Australia,16 Nov 2000,Athlete,Male,2.01,"SYDNEY, NSW",United States,GREEN Josh,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  MenAUSAustralia     6    NaN","DALLAS, TX"
0,28,China,8 Jan 1996,Athlete,Female,1.90,MEIZHOU,China,HUANG Sijing,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenCHNChina     9    NaN",GUANDONG
0,34,Brazil,20 Feb 1990,Athlete,Male,1.94,JUNDIAI,,BENITE Vitor,"             Discipline         Event  Rank  Medal
0  BasketballBasketball  MenBRABrazil     7    NaN",
0,29,France,24 Nov 1994,Athlete,Female,1.90,BREST,France,BADIANE Marieme,"             Discipline           Event  Rank         Medal
0  BasketballBasketball  WomenFRAFrance     2  Silver Medal",
0,23,,25 Jul 2001,Athlete,Female,1.83,,Belgium,JORIS Ine,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenBELBelgium     4    NaN",
0,19,Canada,25 Jun 2005,Athlete,Female,1.88,"MONTREAL, QC",Canada,PROSPER Cassandre,"             Discipline           Event  Rank  Medal
0  BasketballBasketball  WomenCANCanada    11    NaN","MONTREAL, QC"
0,23,,14 May 2001,Athlete,Female,1.78,,Belgium,LISOWA MBAKA Maxuella,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenBELBelgium     4    NaN",FLERIUS
0,27,United States,23 Oct 1997,Athlete,Female,1.91,"MONTEREY, CA",United States,QUINONES Isalys,"             Discipline                Event  Rank  Medal
0  BasketballBasketball  WomenPURPuerto Rico    10    NaN","CHULA VISTA, CA"
0,31,United States,27 Mar 1993,Athlete,Female,1.91,"STOCKTON, CA",United States,GIBSON Ali,"             Discipline                Event  Rank  Medal
0  BasketballBasketball  WomenPURPuerto Rico    10    NaN","WOODBRIDGE, CA"
0,23,Germany,27 Aug 2001,Athlete,Male,2.08,BERLIN,United States,WAGNER Franz,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  MenGERGermany     4    NaN",
0,29,Brazil,21 Sep 1995,Athlete,Male,2.06,OSASCO,,CABOCLO Bruno,"             Discipline         Event  Rank  Medal
0  BasketballBasketball  MenBRABrazil     7    NaN",
0,28,Canada,6 Jan 1996,Athlete,Female,1.76,"HALIFAX, NS",Canada,COLLEY Shay,"             Discipline           Event  Rank  Medal
0  BasketballBasketball  WomenCANCanada    11    NaN","TORONTO, ON"
0,31,United States,22 Jun 1993,Athlete,Female,1.75,"NEW JERSEY, NJ",Russian Federation,AMUKAMARA Promise,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenNGRNigeria     8    NaN",
0,39,United States,30 Dec 1984,Athlete,Male,2.03,"AKRON, OH",United States,JAMES LeBron,"             Discipline                Event  Rank       Medal
0  BasketballBasketball  MenUSAUnited States     1  Gold Medal","AKRON, OH"
0,25,Greece,3 Feb 1999,Athlete,Male,1.94,MAROUSSI,Greece,MORAITIS Dimitris,"             Discipline         Event  Rank  Medal
0  BasketballBasketball  MenGREGreece     8    NaN",
0,19,,2 Dec 2004,Athlete,Female,1.84,,Belgium,CLAESSENS Nastja,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenBELBelgium     4    NaN",
0,31,United States,2 Apr 1993,Athlete,Male,2.02,"BROOKLYN, NY",,ORTIZ Christopher,"             Discipline              Event  Rank  Medal
0  BasketballBasketball  MenPURPuerto Rico    12    NaN",
0,30,Germany,9 Feb 1994,Athlete,Male,2.05,TRIER,Germany,THIEMANN Johannes,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  MenGERGermany     4    NaN",BERLIN
0,28,Japan,7 Nov 1995,Athlete,Male,1.95,TOYAMA,Australia,BABA Yudai,"             Discipline        Event  Rank  Medal
0  BasketballBasketball  MenJPNJapan    11    NaN","MELBOURNE, VIC"
0,27,United States,15 Oct 1997,Athlete,Female,1.80,"LONG ISLAND, NY",,GUIRANTES Arella,"             Discipline                Event  Rank  Medal
0  BasketballBasketball  WomenPURPuerto Rico    10    NaN",
0,31,United States,11 Mar 1993,Athlete,Male,2.08,"CHICAGO, IL",United States,DAVIS Anthony,"             Discipline                Event  Rank       Medal
0  BasketballBasketball  MenUSAUnited States     1  Gold Medal","LOS ANGELES, CA"
0,29,United States,23 Jun 1995,Athlete,Male,2.08,"SEATTLE, WA",Japan,HAWKINSON Josh,"             Discipline        Event  Rank  Medal
0  BasketballBasketball  MenJPNJapan    11    NaN",
0,31,Canada,22 Nov 1992,Athlete,Female,1.91,"TORONTO, ONTARIO",,ACHONWA Natalie,"             Discipline           Event  Rank  Medal
0  BasketballBasketball  WomenCANCanada    11    NaN",
0,28,Germany,29 Sep 1996,Athlete,Female,1.75,BERLIN,Germany,WILKE Alexandra,"             Discipline            Event  Rank  Medal
0  BasketballBasketball  WomenGERGermany     7    NaN",BERLIN
0,28,United States,9 Sep 1996,Athlete,Female,1.80,"SPARKS, NV",,WILLIAMS Gabby,"             Discipline           Event  Rank         Medal
0  BasketballBasketball  WomenFRAFrance     2  Silver Medal",
0,24,Greece,4 Oct 2000,Athlete,Male,2.07,ATHENS,,CHOUGKAZ Nikos,"             Discipline         Event  Rank  Medal
0  BasketballBasketball  MenGREGreece     8    NaN",
0,26,Spain,16 Feb 1998,Athlete,Female,1.89,SANTONA,,GINZO Paula,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  WomenESPSpain     5    NaN",
0,24,,9 Aug 2000,Athlete,Female,1.91,,,PEREZ Mariah,"             Discipline                Event  Rank  Medal
0  BasketballBasketball  WomenPURPuerto Rico    10    NaN",
0,43,Australia,11 May 1981,Athlete,Female,1.95,"ALBURY, NSW",Australia,JACKSON Lauren,"             Discipline              Event  Rank         Medal
0  BasketballBasketball  WomenAUSAustralia     3  Bronze Medal","ALBURY, NSW"
0,32,Germany,30 Sep 1992,Athlete,Male,2.11,EISENACH,Germany,VOIGTMANN Johannes,"             Discipline          Event  Rank  Medal
0  BasketballBasketball  MenGERGermany     4    NaN",
0,33,"Hong Kong, China",10 Oct 1991,Athlete,Male,,HONG KONG,"Hong Kong, China",SHEK Wai Hung,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[2 rows x 4 columns]",HONG KONG
0,28,Uzbekistan,3 Oct 1996,Athlete,Male,,FERGHANA,Uzbekistan,ABDURAKHIMOV Rasuljon,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[2 rows x 4 columns]",TASHKENT
0,29,Jordan,5 Jul 1995,Athlete,Male,,AMMAN,Jordan,ABU AL SOUD Ahmad,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[2 rows x 4 columns]",AMMAN
0,23,Great Britain,13 Mar 2001,Athlete,Female,,BASILDON,Great Britain,KINSELLA Alice,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN
2  Artistic GymnasticsArtistic Gymnastics  ...   NaN
3  Artistic GymnasticsArtistic Gymnastics  ...   NaN
4  Artistic GymnasticsArtistic Gymnastics  ...   NaN
5  Artistic GymnasticsArtistic Gymnastics  ...   NaN
6  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[7 rows x 4 columns]",SUTTON COLDFIELD
0,16,,19 Apr 2008,Athlete,Female,,,Great Britain,MARTIN Abigail,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN
2  Artistic GymnasticsArtistic Gymnastics  ...   NaN
3  Artistic GymnasticsArtistic Gymnastics  ...   NaN
4  Artistic GymnasticsArtistic Gymnastics  ...   NaN
5  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[6 rows x 4 columns]",PAIGNTON
0,18,Romania,26 Jul 2006,Athlete,Female,,FOCSANI,Romania,BARBOSU Ana,"                               Discipline  ...         Medal
0  Artistic GymnasticsArtistic Gymnastics  ...           NaN
1  Artistic GymnasticsArtistic Gymnastics  ...           NaN
2  Artistic GymnasticsArtistic Gymnastics  ...           NaN
3  Artistic GymnasticsArtistic Gymnastics  ...           NaN
4  Artistic GymnasticsArtistic Gymnastics  ...           NaN
5  Artistic GymnasticsArtistic Gymnastics  ...           NaN
6  Artistic GymnasticsArtistic Gymnastics  ...  Bronze Medal

[7 rows x 4 columns]",DEVA
0,27,Canada,23 Apr 1997,Athlete,Male,,"REPENTIGNY, QC",Canada,COURNOYER Rene,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN
2  Artistic GymnasticsArtistic Gymnastics  ...   NaN
3  Artistic GymnasticsArtistic Gymnastics  ...   NaN
4  Artistic GymnasticsArtistic Gymnastics  ...   NaN
5  Artistic GymnasticsArtistic Gymnastics  ...   NaN
6  Artistic GymnasticsArtistic Gymnastics  ...   NaN
7  Artistic GymnasticsArtistic Gymnastics  ...   NaN
8  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[9 rows x 4 columns]","REPENTIGNY, QC"
0,21,Ukraine,10 Aug 2003,Athlete,Male,,CHERKASY,Ukraine,KOVTUN Illia,"                               Discipline  ...         Medal
0  Artistic GymnasticsArtistic Gymnastics  ...           NaN
1  Artistic GymnasticsArtistic Gymnastics  ...           NaN
2  Artistic GymnasticsArtistic Gymnastics  ...           NaN
3  Artistic GymnasticsArtistic Gymnastics  ...           NaN
4  Artistic GymnasticsArtistic Gymnastics  ...           NaN
5  Artistic GymnasticsArtistic Gymnastics  ...           NaN
6  Artistic GymnasticsArtistic Gymnastics  ...           NaN
7  Artistic GymnasticsArtistic Gymnastics  ...  Silver Medal
8  Artistic GymnasticsArtistic Gymnastics  ...           NaN

[9 rows x 4 columns]",CHERKASY
0,25,Brazil,30 Sep 1999,Athlete,Female,,RIO DE JANEIRO,Brazil,SARAIVA Flavia,"                               Discipline  ...         Medal
0  Artistic GymnasticsArtistic Gymnastics  ...           NaN
1  Artistic GymnasticsArtistic Gymnastics  ...  Bronze Medal
2  Artistic GymnasticsArtistic Gymnastics  ...           NaN
3  Artistic GymnasticsArtistic Gymnastics  ...           NaN
4  Artistic GymnasticsArtistic Gymnastics  ...           NaN
5  Artistic GymnasticsArtistic Gymnastics  ...           NaN
6  Artistic GymnasticsArtistic Gymnastics  ...           NaN

[7 rows x 4 columns]",RIO DE JANEIRO
0,25,Uzbekistan,6 May 1999,Athlete,Male,,FERGANA,Uzbekistan,ERGASHEV Khabibullo,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN
2  Artistic GymnasticsArtistic Gymnastics  ...   NaN
3  Artistic GymnasticsArtistic Gymnastics  ...   NaN
4  Artistic GymnasticsArtistic Gymnastics  ...   NaN
5  Artistic GymnasticsArtistic Gymnastics  ...   NaN
6  Artistic GymnasticsArtistic Gymnastics  ...   NaN
7  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[8 rows x 4 columns]",
0,20,Japan,31 Oct 2003,Athlete,Male,,OKAYAMA,Japan,OKA Shinnosuke,"                               Discipline  ...         Medal
0  Artistic GymnasticsArtistic Gymnastics  ...           NaN
1  Artistic GymnasticsArtistic Gymnastics  ...    Gold Medal
2  Artistic GymnasticsArtistic Gymnastics  ...    Gold Medal
3  Artistic GymnasticsArtistic Gymnastics  ...           NaN
4  Artistic GymnasticsArtistic Gymnastics  ...           NaN
5  Artistic GymnasticsArtistic Gymnastics  ...           NaN
6  Artistic GymnasticsArtistic Gymnastics  ...           NaN
7  Artistic GymnasticsArtistic Gymnastics  ...  Bronze Medal
8  Artistic GymnasticsArtistic Gymnastics  ...    Gold Medal

[9 rows x 4 columns]",KAMAKURA
0,17,Hungary,20 Apr 2007,Athlete,Female,,,Hungary,CZIFRA Bettina Lili,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN
2  Artistic GymnasticsArtistic Gymnastics  ...   NaN
3  Artistic GymnasticsArtistic Gymnastics  ...   NaN
4  Artistic GymnasticsArtistic Gymnastics  ...   NaN
5  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[6 rows x 4 columns]",DUNAUJVAROS
0,23,Hungary,5 Sep 2001,Athlete,Male,,GYOR,Hungary,MESZAROS Krisztofer,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN
2  Artistic GymnasticsArtistic Gymnastics  ...   NaN
3  Artistic GymnasticsArtistic Gymnastics  ...   NaN
4  Artistic GymnasticsArtistic Gymnastics  ...   NaN
5  Artistic GymnasticsArtistic Gymnastics  ...   NaN
6  Artistic GymnasticsArtistic Gymnastics  ...   NaN
7  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[8 rows x 4 columns]",GYOR
0,22,Netherlands,29 Jan 2002,Athlete,Female,,EDAM-VOLENDAM,Netherlands,VEERMAN Sanna,"                               Discipline  ... Medal
0  Artistic GymnasticsArtistic Gymnastics  ...   NaN
1  Artistic GymnasticsArtistic Gymnastics  ...   NaN
2  Artistic GymnasticsArtistic Gymnastics  ...   NaN
3  Artistic GymnasticsArtistic Gymnastics  ...   NaN
4  Artistic GymnasticsArtistic Gymnastics  ...   NaN
5  Artistic GymnasticsArtistic Gymnastics  ...   NaN

[6 rows x 4 columns]",
